alanine,creatin.phosphate,creatine,cysteine,glutamine,n.acetylglutamine,proline,tryptophan,tyrosine,isoleucine,leucine,valine,fa.ch2ch2co,fa.ch2ch3,fa.ch2n,fa.ch3,fa.chch2ch,isobutyrate,albumin,creatinine,citrate,lactate,pyruvate,acetate,acetone,hydroxybutyrate.3,ethanol,isopropanol,methanol,trimethylamines,phenylpropionate,O.phosphoethanolamine,total.c,vldl.c,ldl.c,idl.c,hdl.c,total.tg,vldl.tg,ldl.tg,idl.tg,hdl.tg,total.vldl,large.vldl,medium.vldl,small.vldl,total.ldl,large.ldl,medium.ldl,small.ldl,total.hdl,large.hdl,medium.hdl,small.hdl
2.83144707924614,0.559615787935423,0.678033542749897,0.385262400790645,2.09801792725277,2.21920348405499,2.29857707159651,0.832909122935104,1.03318448334565,2.43009841329301,2.31451366385932,2.39789527279837,2.9590682891824,3.6283329542459,4.89275225343954,4.34898678059568,2.52892353520477,1.94304891677428,2.30757263450509,1.18784342239605,1.55603713570699,3.0130809118886,0.65232518603969,1.73342389221509,1.92716410623426,2.13298230860787,2.15176220325946,1.90210752639692,-0.198450938723838,1.93007108502557,2.6253929674212,1.84213567655312,5.14446664172978,2.87638551592142,4.60015764416455,0.53062825106217,3.96138443496587,4.756688833627,4.41243459084526,2.63977136034892,1.73871024813824,2.65253749117195,4.00460218672124,0.22314355131421,2.2353763433006,3.7900813346229,6.56312183008022,4.8629083820668,5.39752901661899,5.8811752382134,3.31672822503571,-1.71479842809193,2.19165353228676,2.91397977168173
2.80759383143847,0.553885113226438,0.672944473242426,0.398776119957368,2.05796251000271,2.22245904851476,2.2523438765573,0.900161349944271,1.04027671165515,2.46470394247048,2.30657711426358,2.3832429960115,2.93545134266906,3.6451887654892,4.94135666749949,4.38227660342909,2.49732916978656,1.92570744173779,2.30058309032337,1.1314021114911,1.51951320490611,3.03879176301444,0.582215619852664,1.72097928716701,1.86097453824953,2.08193842187842,2.30258509299405,1.85473426838944,-0.261364764134408,1.880990602956,2.60638654732571,1.85785927093258,5.10594547390058,2.56109578814555,4.70935000489776,2.18941639488841,3.47010136030937,4.66973995663739,4.22038966907276,2.90251989183181,2.22028985026722,2.41412646772695,3.76930670322655,0.53062825106217,1.84371920815877,3.56501546689155,6.71817947363668,4.74275584894065,5.71531571046987,6.01388629054271,2.92852352386054,-2.20727491318972,1.69744878975681,2.57489968831471
2.91289399524499,0.518793793415168,0.636576829071551,0.343589704390077,2.12226153886276,2.26072088889535,2.34180580614733,0.854415328156068,1.00063188030791,2.47317139356958,2.36368019235386,2.42391737816157,2.85819285953193,3.64440496401211,4.87060664949255,4.41666957811742,2.58550584834412,2.00552585872967,2.26488322581003,1.12167756159911,1.56444054650336,2.89369954798884,0.667829372575655,1.77664583141801,1.70656462316482,2.16102152867226,2.26384426467762,1.89911798754855,-0.23572233352107,1.89311196348834,2.6748380668961,1.8484548129046,5.4647635741837,-0.478035800943,4.94092788167144,1.51951320490611,4.51228705850804,4.03689198747402,2.94443897916644,2.98061863574394,1.94161522477243,2.39607543608138,2.32922702394047,-0.994252273343867,0.53062825106217,2.10413415427021,6.88229387094426,5.1885583025553,5.78333275341421,6.15445461560235,3.72497027425829,-2.52572864430826,2.64262239577976,3.3083508312958
2.82435065679837,0.518793793415168,0.667829372575655,0.412109650826833,2.03470564783844,2.23001440015921,2.28033948404673,0.741937344729377,0.993251773010283,2.46470394247048,2.3494686788929,2.41054223449914,2.88870370079547,3.61118814639806,4.88688448666008,4.37663713738944,2.51446545202955,1.9823798288367,2.31055326264322,1.14422279992016,1.51512723296286,2.87694873756402,0.593326845277734,1.74396880539171,1.78674692740451,2.10046890887191,2.29556047805708,1.91692261218206,-0.287682072451781,1.92570744173779,2.58475198475772,1.82454929205105,5.07498629765351,2.33214389523559,4.24175831411093,1.52605630349505,4.32466231728431,4.5869043771812,3.99249638957802,2.57718192589717,2.18380155700408,3.08922261664133,3.56784112573688,0.0582689081239758,1.65249740189455,3.37279790714046,6.27365029238925,4.49736223335379,5.11865227821529,5.61137474533105,3.6831128592196,-1.51412773262978,2.59376105470008,3.26461371654205
2.83790818836042,0.587786664902119,0.703097511413113,0.412109650826833,2.1150499691472,2.25863320546486,2.33408376005342,0.928219302739429,1.08180517035173,2.45530618001171,2.33408376005342,2.41680623708407,2.80275413657151,3.57543076160636,4.76635322357948,4.34989076464381,2.61812549357422,1.98924327376169,2.34564458245449,1.20297230399235,1.65441127807683,2.93279247378012,0.657520002916794,1.7561322915849,1.69744878975681,2.18492704952581,2.31845844215034,1.99741770620125,-0.116533816255952,1.98375629154543,2.63044895507866,1.91839212016142,5.27351224762907,-0.478035800943,4.77794632993852,1.7281094421516,4.24835237470145,4.09234255955143,3.04070563919672,2.87016905057865,2.07819075977818,2.59001713419062,2.40243042796376,-0.798507696217772,0.657520002916794,2.15986879079245,6.7436704181713,4.77895541175976,5.85544434568087,5.94164385212403,3.51064951522324,-2.12026353620009,2.48156774852249,3.06292352309431
2.38784493694487,0.00995033085316809,0.122217632724249,-0.186329578191494,1.51512723296286,1.85941811770187,1.82454929205105,0.198850858745165,0.500775287912489,2.14006616349627,1.99470031322475,2.06686275947298,3.29694736028836,3.81946902381754,5.56482687376702,4.42376820625352,2.44495233428097,1.60341984010854,1.75267208052001,0.982078472412158,0.936093359170335,3.59126662524694,0.0953101798043249,1.49065437644413,2.42745407503992,1.54756250871601,2.53131302260216,1.4747630091075,-0.597837000755621,1.34025042261848,2.21920348405499,1.34807314829969,5.48935086394401,4.91493170358275,2.6686161318568,3.68286138178837,3.94371545216064,6.7032494610523,6.47415300762468,3.78418963391826,3.89914037959713,4.29755747804743,6.14955744616786,1.8229350866965,4.11854925091892,5.99356234519013,5.99213931939795,4.23555473077362,4.58832916879207,5.45039446942839,4.00441985469411,-6.90775527898214,2.81241021642645,3.6423118182976
2.77446196662146,0.576613364303994,0.636576829071551,0.378436435720245,2.02287119019144,2.1938856760707,2.23964529322017,0.86288995514704,1.04027671165515,2.45100509811232,2.2975725511705,2.38600670113312,2.87976009730157,3.59649000482059,4.88839232771778,4.38027510163508,2.58021682959233,1.97408102602201,2.30258509299405,1.18172719537862,1.53686721959927,2.93757335938046,0.576613364303994,1.70110510095992,1.79840401194672,2.08069076108027,2.20717490818939,1.93441576962958,-0.2484613592985,1.91985947185537,2.57184857992181,1.8484548129046,5.24975717593266,2.49650578563135,4.80745775542292,2.17475172148416,3.85354607566917,4.54286915979071,3.85608737309784,2.99071973173045,2.28543893415908,2.83026783382646,3.45157358898722,0.113328685307003,1.62136648329937,3.23356737361119,6.78746159428238,4.94257056318213,5.77793092218126,6.04841182754973,3.27638973106881,-1.20397280432594,2.12942147398486,2.87751164216656
2.73111547403321,0.307484699747961,0.470003629245736,0.165514438477573,1.90954250488444,2.12584791449399,2.16332302566054,0.62057648772511,0.76080582903376,2.33891702224144,2.19053558918542,2.2935443483419,3.13113691056019,3.70745583968687,5.2340454765279,4.42902948826922,2.49979526228175,1.83577635464483,2.09309786812732,1.10856261952128,1.39376637595859,3.22087382753087,0.53062825106217,1.5953389880546,2.22786154679811,1.96009478404727,1.99061032797322,1.7263316639056,-0.544727175441672,1.70474809223843,2.54709867004445,1.6467336971778,5.52720439248931,4.12971170605939,4.90386637970297,2.99122211807611,3.54269694393586,5.76675727381759,5.49688129888786,3.48339161928814,2.95958682691764,3.16589690007731,5.14504963014482,1.21787570949493,3.3221541743217,4.94506512988681,6.97583439979273,5.18341143804668,5.75722845036183,6.35556932137283,3.24376354037598,-2.40794560865187,1.98513086220859,2.90471287516682
2.86505394991188,0.53062825106217,0.703097511413113,0.378436435720245,2.1150499691472,2.25654115449264,2.34564458245449,0.810930216216329,0.966983846189673,2.4748563139345,2.35801979988215,2.43009841329301,2.89314568477889,3.63468722503051,4.86228995285723,4.37008056365548,2.55877649835446,1.99333884262642,2.31845844215034,1.19088756477728,1.60140574073684,2.8142103969306,0.688134638736401,1.78507048107726,1.80005827204275,2.15640258281596,2.19053558918542,1.93296963777958,-0.3147107448397,1.92861865194525,2.65112705370259,1.85629799036563,5.12032641911453,1.52388002407245,4.31160417037734,1.04380405217311,4.44734610079452,4.24549073302906,3.5097527882165,2.56032328907275,1.94591014905531,2.797890905102,3.02626147858881,-0.44628710262842,1.14422279992016,2.82375700881418,6.35619446248406,4.50534985070588,5.13967327310844,5.75222337148969,3.73885938641896,-1.96611285637283,2.60120710548416,3.34709312266895
2.80457176809283,0.457424847038875,0.559615787935423,0.27763173659828,2.01623546577604,2.21375387928743,2.23430625224075,0.746687947487975,0.936093359170335,2.41680623708407,2.28136145654242,2.3664984187377,3.01209762764026,3.67249597486341,5.03999990272616,4.41534051370382,2.55100645149252,1.91102289005487,2.19277022698684,1.14103300455206,1.47017584510059,3.11039934853212,0.582215619852664,1.68639895357023,2.01089499914473,2.06178660644112,2.15059873599616,1.81807677754543,-0.3147107448397,1.81807677754543,2.59301339111385,1.78507048107726,5.41017175132218,3.09421922026865,5.003140612334,2.287471455184,3.75817228060989,5.05132928042381,4.76499047743553,2.87694873756402,2.29455292129678,2.41769790009455,4.33506604581038,0.770108221696074,2.48156774852249,4.13051575852693,6.96668434651143,5.11084255451328,5.84160049986256,6.31093594204917,3.14931136148229,-2.12026353620009,1.88706964903238,2.8094026953625
2.7638002162067,0.536493370514569,0.636576829071551,0.392042087776024,2.0515563381903,2.18829594659192,2.24918431626693,0.86288995514704,1.01523067972906,2.40061883326541,2.28238238567653,2.3823200610129,2.905807566026,3.5860158186547,4.91595824715435,4.34120464015363,2.56032328907275,1.93730177451871,2.29857707159651,1.18478998490916,1.55603713570699,2.87919845729804,0.565313809050061,1.71199450075919,1.88555334851442,2.08318452795867,2.24495598015741,1.90657514365664,0.0769610411361284,1.92716410623426,2.52572864430826,1.83896107071235,5.02414364412105,2.77071196222692,4.32280727501391,1.64093657949347,4.01656318470207,4.7918157142621,4.42902948826922,2.37211115564266,2.24812890719799,2.80214752448133,3.98136248350676,0.657520002916794,2.09801792725277,3.77299079673259,6.32850804909749,4.19855441612253,5.42868751770989,5.58304507917338,3.42197992084468,-1.66073120682165,2.18717424148272,3.06944731137627
2.86789890204411,0.518793793415168,0.662687973075237,0.364643113587909,2.09556092355972,2.25654115449264,2.30856716467159,0.774727167552368,1.01884732019925,2.4782176616372,2.34180580614733,2.4423470353692,2.87863650167774,3.63811233706028,4.80418496572371,4.4086685656203,2.50959926237837,2.002830439308,2.28949985344539,1.1314021114911,1.58514521986506,2.98214032003452,0.667829372575655,1.7732559976635,1.74571553072665,2.14710019015365,2.24918431626693,1.89461685466776,-0.2484613592985,1.91839212016142,2.67896462020711,1.86097453824953,5.35237932464657,1.89461685466776,5.04045296250544,1.74396880539171,3.78872478908365,4.1115293869762,3.30944752305259,3.04974686186023,1.79508725932073,1.87793716546911,2.92046978905344,-0.44628710262842,0.932164081030445,2.7324175575505,6.96807867896524,5.21286840471555,5.98383551994349,6.17711389399461,3.04452243772342,-1.89711998488588,1.90359895098359,2.64900766046843
2.77633170851862,0.482426149244293,0.576613364303994,0.357674444271816,2.00148000021012,2.21046980408624,2.2170272046324,0.867100487683383,0.920282753143692,2.45702144629846,2.32532457996354,2.40333499609419,2.82967768922391,3.61199840977798,4.9162513518681,4.40720693320418,2.50634193050807,1.99605993274078,2.23108909128898,1.13462272619114,1.48613969608961,2.96269241947579,0.565313809050061,1.82776990675109,1.73518911773966,2.05540496385159,2.36368019235386,1.8961194845523,-0.27443684570176,1.83258146374831,2.56571829252441,1.77664583141801,5.46285675354619,1.8213182714696,4.79529455484507,1.92424865227413,4.62301010411642,4.54254982400642,3.76930670322655,3.04213864636815,2.43798973000025,2.90032208874933,3.26880819361641,0,1.40118297361364,3.05447276857659,6.7643005265693,5.03161370048145,5.72964513418193,6.00470155013998,3.91561654093828,-2.52572864430826,2.73825604315928,3.54500908369423
2.86105737022739,0.582215619852664,0.688134638736401,0.364643113587909,2.12345842709661,2.25339484880327,2.30558060197384,0.810930216216329,1.06125650212434,2.46044317760963,2.33408376005342,2.36368019235386,2.92798862146747,3.64414356027255,4.88756329650626,4.35169628486605,2.51446545202955,1.91839212016142,2.29857707159651,1.17557332980424,1.56653041142282,3.00121720378456,0.636576829071551,1.76473079684014,1.85941811770187,2.17361471169709,2.23323501485925,1.91102289005487,-0.22314355131421,1.9213246735827,2.65324196460722,1.85629799036563,5.19932541734109,2.60046499042227,4.60966009126094,2.18941639488841,4.06560209335645,4.72694524291401,4.18448991207345,2.91993056013771,2.43273577745909,2.8541687092322,3.69112692665442,0.625938430866495,1.92716410623426,3.44521426707893,6.60922794201015,4.75238256566848,5.62931033363694,5.85096608356769,3.44233932499333,-2.04022082852655,2.33698651971138,3.03399098567108
2.78870810411966,0.60431596685333,0.662687973075237,0.350656871613169,2.07693841146172,2.24070968927596,2.28645571106416,0.72270598280149,1.06471073699243,2.47401420862158,2.32140684723463,2.36837283353205,2.87356463957978,3.58518421777517,4.91368376801981,4.34795265434013,2.61300665241532,1.9387416595767,2.31055326264322,1.15057202759882,1.51512723296286,2.75047091698616,0.62057648772511,1.85785927093258,1.82616089594539,2.1150499691472,2.41769790009455,1.93007108502557,-0.210721031315653,1.89911798754855,2.59897910604785,1.91102289005487,4.96165511187454,2.32434658477556,4.19644978515925,2.30956070673047,4.02695754352025,4.57964722875701,3.89161619565048,2.87412945179474,2.43536620422786,2.96320908184843,3.46947888907856,0.173953307123438,1.49962304642689,3.27563415868681,6.27675626493713,4.38352551079762,5.32100797646774,5.51076390831391,3.42295887344367,-0.843970070294529,2.29857707159651,3.00963517872298
2.71535677628465,0.438254930931155,0.598836501088704,0.3293037471426,1.98375629154543,2.19277022698684,2.17133680638409,0.708035793053696,0.871293365943419,2.36743606531366,2.24495598015741,2.37304355664261,2.95543097678047,3.5937442589989,5.07910358356968,4.40268673737018,2.40874528882244,1.94591014905531,2.24177295359729,1.1314021114911,1.47932922708708,2.8541687092322,0.542324290825362,1.82616089594539,2.0188950418118,2.00955541421567,2.40423874672055,1.83418018511201,-0.22314355131421,1.8531680973567,2.47401420862158,1.77155676191054,5.31419071570433,3.16589690007731,4.74640929768082,2.38600670113312,3.97874663747105,5.1749060216328,4.94371170873068,2.58173083442354,2.37397508908072,2.52812576890798,4.5321692931036,0.78845736036427,2.58021682959233,4.35105183037445,6.7563391900839,4.71527940866812,5.58833421129654,6.17495209054191,3.3235961356386,-2.04022082852655,2.14006616349627,2.95125778345216
2.85070650150373,0.536493370514569,0.717839793150317,0.425267735404344,2.10291389786498,2.29152414563462,2.29253475714054,0.641853886172395,0.970778917158225,2.46979301197795,2.35327820730956,2.43536620422786,2.88759011493429,3.61765194482557,4.84426582351623,4.37235501497715,2.39607543608138,1.98924327376169,2.34468626901268,1.13783300182139,1.53686721959927,2.797890905102,0.647103242058538,1.79508725932073,1.78507048107726,2.12584791449399,2.12106321637066,1.90210752639692,-0.430782916092454,1.92570744173779,2.62321826558551,1.87180217690159,5.00105622764926,1.84054963339749,4.39605280640697,1.65822807660353,4.02338547328161,4.24763773163523,3.66791114767774,2.43185742869819,1.98375629154543,2.49485698064117,3.16884489126264,-0.186329578191494,1.42551507427317,2.9338568698359,6.38149447671574,4.57182020630654,5.26589747529193,5.70531463363428,3.32395630131871,-2.12026353620009,2.24918431626693,2.89977188240808
2.74855214441154,0.518793793415168,0.615185639090234,0.350656871613169,2.00821403239147,2.17475172148416,2.2523438765573,0.854415328156068,0.993251773010283,2.43273577745909,2.27521389619791,2.32825283974262,2.99723114967773,3.65221546974235,5.06006017742378,4.34601078046951,2.42568729012803,1.87487437593856,2.27006190128849,1.11841491596429,1.43983512804792,3.35759374418002,0.593326845277734,1.68454538492091,1.98513086220859,2.06305806242931,2.22028985026722,1.86408013080768,-0.198450938723838,1.85629799036563,2.58248697812686,1.7630170003624,5.58672417631428,3.38506799973227,5.09203093230025,2.85186190313429,4.04830062372069,5.46450954141211,5.21139689451734,3.18800416120111,2.75556971707019,2.55256529826182,4.79223049712922,1.07500242302898,2.83732253680635,4.61095343074382,7.09368697803022,5.34008291578051,5.75250914474643,6.52329795403095,3.39182021984956,-2.40794560865187,2.19053558918542,3.02965049175745
2.72915916431245,0.336472236621213,0.444685821261446,0.157003748809665,1.7404661748405,2.19053558918542,2.05284085988266,0.405465108108164,0.779324876800998,2.46300181439995,2.33020026002702,2.39880395073459,2.80880010420235,3.67781850675451,5.16140884928058,4.52936847257181,2.56725439113675,2.01223279198639,2.0906287310704,1.06125650212434,1.28370777234479,2.87016905057865,0.357674444271816,1.63705307946707,1.74745921033148,1.83418018511201,2.18154676461699,1.80500469597808,-0.653926467406664,1.65632149833295,2.48073127837752,1.68454538492091,5.76660076704835,3.20720802000052,5.15583171825128,3.41345527905766,4.51008997973782,5.21829965856201,4.25106337015507,3.82733619726095,3.33683662250177,3.69808693486485,3.96347628701706,0.770108221696074,1.77495235091167,3.79706098695846,7.2278149925475,5.37694368700323,6.15808007408032,6.53426837410029,3.98098920989287,-1.20397280432594,2.90471287516682,3.55563373496657
2.8136106967627,0.46373401623214,0.60431596685333,0.322083499169113,2.03861954715958,2.19165353228676,2.25863320546486,0.765467842139571,0.943905898907128,2.43361335540045,2.31451366385932,2.3767644911683,2.99172425215645,3.67882911826043,5.02117950797193,4.41461482426703,2.59301339111385,1.92570744173779,2.23108909128898,1.10194007876078,1.47704872438835,3.1271990362963,0.559615787935423,1.68454538492091,1.98650354602057,2.07568449280212,2.2364452904895,1.80828877117927,-0.371063681390832,1.83736998048011,2.60268968544438,1.78002421300963,5.2778084899165,2.98365969231972,4.74240720429318,0.970778917158225,4.07465192887636,4.9372757597418,4.64956977328478,2.66653352089928,2.00955541421567,2.56494935746154,4.18281321020971,0.72270598280149,2.45787797740008,3.9475831808267,6.72401271303274,4.80541351741597,5.63103255429154,6.06615449273943,3.42686512841073,-1.30933331998376,2.1150499691472,3.10099278421148
